,longitude,latitude,housing_median_age,median_house_value,ocean_proximity,rooms_per_bedroom,population_per_household,bedroom_per_household,room_per_household,median_income
4613,0.6035856573705161,0.1625929861849098,0.49019607843137253,0.4909278724623816,1,2,2,1,2,0.241139725458111
4614,0.6035856573705161,0.16365568544102027,0.8235294117647058,0.5876285046247233,1,2,3,1,2,0.18507551849975978
4615,0.6025896414342622,0.1625929861849098,0.588235294117647,0.4445363111904693,1,2,3,1,2,0.2512824508772614
4616,0.6025896414342622,0.1625929861849098,0.8823529411764706,0.4587630566471891,1,2,3,1,2,0.17193283204114237
4617,0.6025896414342622,0.1625929861849098,0.49019607843137253,0.5511338097574856,1,2,3,1,2,0.23864625134738512
4618,0.6025896414342622,0.1625929861849098,0.6862745098039215,0.5498967014569013,1,3,3,1,3,0.3798781834002156
4619,0.6015936254980065,0.1625929861849098,0.5294117647058824,0.5991748487635103,1,2,3,1,2,0.22551655173309446
4620,0.6015936254980065,0.16365568544102027,0.9411764705882353,0.692576525457627,1,4,2,1,4,0.2755678497681848
4621,0.6015936254980065,0.1625929861849098,0.7647058823529411,0.8865963439326023,1,3,2,1,3,0.22926974974350986
4622,0.6005976095617527,0.1625929861849098,0.9999999999999999,1.0,1,8,2,1,8,1.0000000000000002
4623,0.6015936254980065,0.16153028692879978,0.6862745098039215,0.8969055797708051,1,2,1,1,2,0.0494149426630823
4624,0.6005976095617527,0.16153028692879978,0.9999999999999999,1.0,1,3,2,1,4,0.6804327216529658
4625,0.6005976095617527,0.1625929861849098,0.47058823529411764,0.8030915336431603,1,3,2,1,4,0.40142335813820607
4626,0.6005976095617527,0.16153028692879978,0.9999999999999999,1.0,1,9,3,0,7,1.0000000000000002
4627,0.6015936254980065,0.1625929861849098,0.49019607843137253,0.3127842771782384,1,2,2,1,2,0.23513980337917698
4628,0.6015936254980065,0.16153028692879978,0.5686274509803921,0.8195863109842847,1,2,2,1,2,0.15568628978844434
4629,0.6025896414342622,0.1625929861849098,0.3333333333333333,0.32989760866965495,1,8,2,0,2,0.2299840261814782
4630,0.6015936254980065,0.1625929861849098,0.37254901960784315,1.0,1,2,2,1,2,0.24252931780106754
4631,0.6025896414342622,0.16153028692879978,0.37254901960784315,0.12371289190560039,1,1,2,1,2,0.2220101037648862
4632,0.6015936254980065,0.16153028692879978,0.6470588235294117,0.6391746838157369,1,2,2,1,2,0.1823223075025
4633,0.6035856573705161,0.1625929861849098,0.45098039215686275,0.20103216069212085,1,2,2,1,2,0.1605953169439358
4634,0.6025896414342622,0.1625929861849098,0.5294117647058824,0.5876285046247233,1,2,2,1,2,0.17960805703822033
4635,0.6025896414342622,0.16153028692879978,0.8235294117647058,0.27835142947864133,1,1,1,1,2,0.15524473708133665
4636,0.6035856573705161,0.16153028692879978,0.8039215686274509,0.11340365606739766,1,1,3,1,1,0.13706315502396074
4637,0.6035856573705161,0.16153028692879978,0.5098039215686274,0.3556706982651618,1,2,3,1,2,0.14227087959896625
4638,0.6035856573705161,0.16153028692879978,0.8823529411764706,0.6907208630067505,1,1,3,1,2,0.21607511590758563
4639,0.6025896414342622,0.16153028692879978,0.9019607843137254,0.2525783398831345,1,1,3,1,1,0.12572563992675423
4640,0.6035856573705161,0.16153028692879978,0.43137254901960786,0.4501032985430988,1,2,3,1,2,0.1858417423150349
4641,0.6025896414342622,0.16153028692879978,0.6274509803921569,0.5257730895955068,1,1,3,1,2,0.199127284061246
4642,0.6025896414342622,0.16153028692879978,0.39215686274509803,0.9484517589618188,1,2,2,1,2,0.1716211477773016
4643,0.6025896414342622,0.16153028692879978,0.43137254901960786,0.6334015117463434,1,2,3,1,2,0.16749133128141197
4644,0.6015936254980065,0.16153028692879978,0.45098039215686275,1.0,1,2,2,1,3,0.3013337489123519
4645,0.6015936254980065,0.16153028692879978,0.9019607843137254,0.3556706982651618,1,1,2,1,2,0.15228373657484973
4646,0.6015936254980065,0.16153028692879978,0.6470588235294117,0.8144316930651833,1,2,2,1,3,0.20191945559148586
4647,0.6015936254980065,0.16153028692879978,0.9999999999999999,0.647215887769535,1,2,2,1,2,0.21345177335359286
4648,0.6015936254980065,0.16153028692879978,0.588235294117647,0.711339334683156,1,2,3,1,2,0.19842599446760437
4649,0.6015936254980065,0.16153028692879978,0.25490196078431376,0.7525762780359669,1,2,2,1,2,0.19415332268412103
4650,0.6005976095617527,0.16046758767268843,0.8039215686274509,0.5701028036997786,1,4,3,1,4,0.39633251516214085
4651,0.6005976095617527,0.16153028692879978,0.8235294117647058,0.8696891971579499,1,4,2,1,4,0.4707860936870951
4652,0.6005976095617527,0.16153028692879978,0.6862745098039215,0.6639168498274235,1,4,2,1,5,0.531408683004117
4653,0.599601593625497,0.16153028692879978,0.9999999999999999,0.8635036556550283,1,5,2,0,5,1.0000000000000002
4654,0.599601593625497,0.16046758767268843,0.9215686274509803,0.5006185541502922,1,4,3,1,4,0.37338476123686715
4655,0.599601593625497,0.16046758767268843,0.8431372549019608,0.435670368369615,1,4,3,0,3,0.2634381371670498
4656,0.599601593625497,0.16046758767268843,0.8627450980392156,0.32226877414938493,1,3,3,1,3,0.21736081349592865
4657,0.6005976095617527,0.16046758767268843,0.9607843137254901,0.6439169323013102,1,3,3,1,4,0.1413358268074441
4658,0.6005976095617527,0.16046758767268843,0.8039215686274509,0.48453614624269586,1,2,3,1,2,0.1938156647316269
4659,0.6015936254980065,0.16046758767268843,0.6666666666666666,0.5995872181970384,1,4,3,1,4,0.263814755652524
4660,0.6015936254980065,0.16046758767268843,0.7647058823529411,0.8301017315392514,1,4,3,0,4,0.34294359813508923
4661,0.6025896414342622,0.16046758767268843,0.8431372549019608,0.20742388691180655,1,2,3,1,2,0.18380280775574348
4662,0.6025896414342622,0.16046758767268843,0.8039215686274509,0.41092820235792843,1,2,2,1,2,0.1585823560732978
4663,0.6015936254980065,0.16046758767268843,0.8039215686274509,0.6907208630067505,1,1,2,1,1,0.2329580135322918
4664,0.6025896414342622,0.16046758767268843,0.8823529411764706,0.29422765266947354,1,3,3,0,2,0.21317904962273224
4665,0.6025896414342622,0.16046758767268843,0.588235294117647,0.3686603354212972,1,2,3,1,2,0.2296723419176375
4666,0.6035856573705161,0.16046758767268843,0.5686274509803921,0.3686603354212972,1,2,2,1,2,0.11516733548914951
4667,0.6035856573705161,0.16046758767268843,0.6470588235294117,0.3171141562302836,1,2,3,0,2,0.14250464279684683
4668,0.6025896414342622,0.16046758767268843,0.6862745098039215,0.3012379330394514,1,3,3,1,3,0.18602355813560864
4669,0.6025896414342622,0.16046758767268843,0.6470588235294117,0.3556706982651618,1,2,3,0,2,0.20728302229841175
4670,0.6035856573705161,0.16046758767268843,0.3333333333333333,0.48453614624269586,1,2,3,1,2,0.17494577992493607
4671,0.6035856573705161,0.16046758767268843,0.19607843137254904,0.6907208630067505,1,1,3,1,1,0.24499681822314004
4672,0.6035856573705161,0.16046758767268843,0.588235294117647,0.44164972515577255,1,2,3,1,2,0.20169867923793203
4673,0.5976095617529875,0.16365568544102027,0.9999999999999999,0.956699147632381,1,5,2,1,6,0.5433565797846782
4674,0.5976095617529875,0.1625929861849098,0.9999999999999999,1.0,1,6,2,0,6,0.5701354527863276
4675,0.5976095617529875,0.1625929861849098,0.9999999999999999,1.0,1,6,2,1,6,0.47179906754457746
4676,0.5986055776892414,0.1625929861849098,0.9999999999999999,0.8969055797708051,1,6,3,1,6,0.6965234217737434
4677,0.5986055776892414,0.16365568544102027,0.9999999999999999,1.0,1,8,2,0,8,1.0000000000000002
4678,0.5986055776892414,0.16365568544102027,0.9999999999999999,1.0,1,8,3,0,8,1.0000000000000002
4679,0.5986055776892414,0.1625929861849098,0.9999999999999999,1.0,1,5,2,1,5,0.7431591797509125
4680,0.5986055776892414,0.1625929861849098,0.9999999999999999,1.0,1,5,2,1,6,0.4755652523993197
4681,0.5986055776892414,0.16365568544102027,0.9999999999999999,1.0,1,5,1,1,5,0.6606667445877329
4682,0.5976095617529875,0.16365568544102027,0.9999999999999999,0.32989760866965495,1,3,1,1,4,0.35903429825586686
4683,0.5966135458167319,0.16365568544102027,0.9999999999999999,0.43298996705168225,1,3,1,1,4,0.3476058752483735
4684,0.5966135458167319,0.16365568544102027,0.9999999999999999,0.32989760866965495,1,3,1,1,3,0.31976208101193493
4685,0.5976095617529875,0.1625929861849098,0.9215686274509803,0.8969055797708051,1,3,1,1,3,0.40404670069219883
4686,0.5976095617529875,0.1625929861849098,0.8627450980392156,0.5618554150292164,1,3,1,1,3,0.37135881352190236
4687,0.5976095617529875,0.1625929861849098,0.8823529411764706,0.6907208630067505,1,4,1,1,4,0.4568771834132026
4688,0.5976095617529875,0.1625929861849098,0.8627450980392156,1.0,1,3,1,1,4,0.3989558577161336
4689,0.5966135458167319,0.1625929861849098,0.7647058823529411,0.7014424682784813,1,4,1,1,4,0.23864625134738512
4690,0.5966135458167319,0.1625929861849098,0.9215686274509803,0.8166997249495879,1,4,2,1,4,0.5457071986078105
4691,0.595617529880478,0.1625929861849098,0.9607843137254901,0.8053595655275649,1,5,2,0,4,0.5021752964247218
4692,0.5966135458167319,0.1625929861849098,0.9999999999999999,0.9111323252275249,1,4,2,1,4,0.3800729860651161
4693,0.595617529880478,0.1625929861849098,0.9999999999999999,0.9729877402567413,1,5,2,1,5,0.48701964909546647
4694,0.595617529880478,0.1625929861849098,0.9999999999999999,0.9719568166729209,1,5,2,1,5,0.6155894079297674
4695,0.595617529880478,0.1625929861849098,0.8431372549019608,0.5618554150292164,1,4,1,1,4,0.3507876521084142
4696,0.595617529880478,0.1625929861849098,0.7450980392156862,0.903915860140783,1,4,1,0,4,0.34646303294762415
4697,0.595617529880478,0.1625929861849098,0.9999999999999999,0.9470084659444704,1,4,1,0,4,0.3803457097959767
4698,0.5946215139442224,0.16365568544102027,0.47058823529411764,0.9690702306382242,1,3,1,1,3,0.3764886170309477
4699,0.5946215139442224,0.1625929861849098,0.29411764705882354,0.7422670421977642,1,3,1,1,3,0.3730600901286997
4700,0.5946215139442224,0.1625929861849098,0.39215686274509803,1.0,1,3,1,1,4,0.39705977844443585
4701,0.5986055776892414,0.1625929861849098,0.9999999999999999,0.43298996705168225,1,3,1,1,3,0.3476188620927002
4702,0.5976095617529875,0.16153028692879978,0.9999999999999999,1.0,1,2,1,1,2,0.25613953065544603
4703,0.5986055776892414,0.16153028692879978,0.9999999999999999,1.0,1,7,2,0,6,0.8658329112608929
4704,0.5986055776892414,0.16046758767268843,0.9999999999999999,0.6321644034457591,1,5,2,1,5,0.4437344969545851
4705,0.5986055776892414,0.16153028692879978,0.9999999999999999,0.7855658327182157,1,4,2,1,5,0.39586498876637977
4706,0.5986055776892414,0.16153028692879978,0.9999999999999999,0.6439169323013102,1,4,2,1,4,0.417760808301191
4707,0.5976095617529875,0.16153028692879978,0.9999999999999999,0.48453614624269586,1,4,2,1,5,0.35599537668341974
4708,0.5976095617529875,0.16153028692879978,0.9215686274509803,0.7628855138741696,1,4,2,0,4,0.417760808301191
4709,0.5976095617529875,0.16153028692879978,0.9999999999999999,0.8781427705452761,1,4,2,1,4,0.6340177400293504
4710,0.5976095617529875,0.16046758767268843,0.6274509803921569,0.647009703052771,1,3,1,1,3,0.2828794431241154
4711,0.5976095617529875,0.16153028692879978,0.9215686274509803,0.7938132213887779,1,4,1,0,4,0.3542811132322957
4712,0.5966135458167319,0.16153028692879978,0.7450980392156862,0.7010300988449533,1,4,1,1,4,0.3571512058284958
4713,0.5966135458167319,0.16153028692879978,0.9999999999999999,1.0,1,4,2,1,5,0.31955429150270787
4714,0.595617529880478,0.16153028692879978,0.9999999999999999,0.8886581911002429,1,5,2,1,5,0.5219802340229348
4715,0.595617529880478,0.16153028692879978,0.9999999999999999,1.0,1,5,2,1,6,0.657095362397891
4716,0.5946215139442224,0.16153028692879978,0.5294117647058824,0.7164939526022573,1,4,1,1,4,0.34383969039363127
4717,0.5946215139442224,0.16153028692879978,0.5490196078431372,0.8969055797708051,1,3,1,1,4,0.2964247217568604
4718,0.5946215139442224,0.16153028692879978,0.588235294117647,0.6082469763011287,1,3,1,1,4,0.3017363410864795
4719,0.5946215139442224,0.16153028692879978,0.47058823529411764,0.9999979381528323,1,3,1,1,4,0.3968390020908821
4720,0.595617529880478,0.16046758767268843,0.6666666666666666,0.68103018131884,1,4,2,1,4,0.335878754821366
4721,0.595617529880478,0.1594048884165784,0.9999999999999999,0.5432987905204515,1,5,3,1,5,0.43182556070700395
4722,0.595617529880478,0.16046758767268843,0.9215686274509803,0.5360823254337096,1,5,2,1,5,0.4552018804950586
4723,0.595617529880478,0.16046758767268843,0.7843137254901961,0.5795873006709251,1,4,2,1,4,0.32316463422552966
4724,0.595617529880478,0.16153028692879978,0.9999999999999999,0.938142523123616,1,5,2,1,5,0.5955636939780005
4725,0.595617529880478,0.16046758767268843,0.9999999999999999,0.885153050915254,1,5,2,1,5,0.46212386852118814
4726,0.595617529880478,0.16046758767268843,0.9999999999999999,0.8781427705452761,1,5,2,0,5,0.40585187205360973
4727,0.595617529880478,0.16153028692879978,0.9999999999999999,1.0,1,4,1,1,5,0.457370683497617
4728,0.5966135458167319,0.16046758767268843,0.9215686274509803,0.6342262506133995,1,4,2,1,5,0.37434578771704274
4729,0.5966135458167319,0.16046758767268843,0.9019607843137254,0.5777316382200486,1,4,2,1,5,0.4626693159829094
4730,0.5966135458167319,0.16046758767268843,0.9215686274509803,0.4713403243697964,1,4,2,1,4,0.36121608810275196
4731,0.5966135458167319,0.1594048884165784,0.9411764705882353,0.46804136890157155,1,5,2,0,5,0.2976324982792432
4732,0.5966135458167319,0.16046758767268843,0.8627450980392156,0.4942268279306065,1,4,2,0,4,0.36796924715263446
4733,0.5966135458167319,0.16046758767268843,0.9607843137254901,0.666184881711828,1,4,2,1,4,0.33550213633589177
4734,0.5946215139442224,0.16046758767268843,0.9999999999999999,0.8307202856895436,1,4,2,1,4,0.333865793950728
4735,0.5936254980079667,0.16046758767268843,0.9019607843137254,0.9465960965109422,1,5,2,1,5,0.6819391955948625
4736,0.5946215139442224,0.16046758767268843,0.9999999999999999,0.6927827101743911,1,4,2,1,4,0.48577291204010353
4737,0.5946215139442224,0.16046758767268843,0.9999999999999999,0.6579374930412658,1,5,2,0,5,0.5089804028519112
4738,0.5946215139442224,0.16046758767268843,0.9411764705882353,0.6569065694574456,1,1,2,2,3,0.570888689757276
4739,0.5946215139442224,0.16046758767268843,0.7647058823529411,0.5618554150292164,1,3,2,1,4,0.3555927845092921
4740,0.5946215139442224,0.16046758767268843,0.6666666666666666,1.0,1,4,2,1,4,0.3370995181880756
4741,0.5976095617529875,0.16046758767268843,0.9019607843137254,0.4517527762772112,1,4,2,1,4,0.2702172699055857
4742,0.5976095617529875,0.16046758767268843,0.8431372549019608,0.2948462068197657,1,3,2,1,3,0.20759470656225246
4743,0.5966135458167319,0.16046758767268843,0.8039215686274509,0.38577366691271375,1,3,2,1,5,0.30900897390942983
4744,0.5966135458167319,0.16046758767268843,0.8627450980392156,0.488659840577977,1,5,2,0,4,0.2682952169452345
4745,0.5976095617529875,0.16046758767268843,0.8823529411764706,0.5686595106824303,1,4,2,1,4,0.30963234243711124
4746,0.5986055776892414,0.16046758767268843,0.9607843137254901,0.409278724623816,1,4,2,1,4,0.3499305203828522
4747,0.5986055776892414,0.16046758767268843,0.7450980392156862,0.2589700661028202,1,3,2,1,3,0.23020480253503203
4748,0.5976095617529875,0.16046758767268843,0.9999999999999999,0.3727840297565783,1,4,2,1,4,0.4082544382540487
4749,0.5986055776892414,0.16046758767268843,0.9999999999999999,0.5039175096185171,1,4,2,1,5,0.2812301138946248
4750,0.6005976095617527,0.1594048884165784,0.7450980392156862,0.3251553601840817,1,3,3,1,3,0.263905663562811
4751,0.6005976095617527,0.1594048884165784,0.7450980392156862,0.3092791369932495,1,3,3,1,4,0.22798405215516684
4752,0.6005976095617527,0.1594048884165784,0.9215686274509803,0.29134106663477677,1,3,3,1,3,0.2406072648407164
4753,0.599601593625497,0.1594048884165784,0.588235294117647,0.3659799341033645,1,4,3,1,4,0.31338554044752664
4754,0.599601593625497,0.16046758767268843,0.8823529411764706,0.5226803188440461,1,3,3,1,4,0.20398436383943072
4755,0.599601593625497,0.1594048884165784,0.9999999999999999,0.8350501647415888,1,6,2,1,6,0.40744925390579356
4756,0.5986055776892414,0.16046758767268843,0.7843137254901961,0.3136090160452947,1,4,2,1,4,0.29103518136128104
4757,0.5986055776892414,0.1594048884165784,0.6666666666666666,0.2571144036519437,1,3,3,1,4,0.2721523097102635
4758,0.5986055776892414,0.1594048884165784,0.7647058823529411,0.23113512933967284,1,3,3,1,3,0.22408799885715777
4759,0.5986055776892414,0.1594048884165784,0.7058823529411764,0.2230939253858747,1,2,3,1,2,0.15603693458526516
4760,0.5976095617529875,0.1594048884165784,0.6862745098039215,0.2797947224959897,1,3,3,1,3,0.17773795145517596
4761,0.5976095617529875,0.1594048884165784,0.9411764705882353,0.2816503849468662,1,4,2,0,3,0.3358008337554058
4762,0.5976095617529875,0.1594048884165784,0.8627450980392156,0.33855736677374526,1,4,2,1,4,0.21703614238776123
4763,0.5966135458167319,0.1594048884165784,0.9215686274509803,0.25649584950165155,1,4,2,1,4,0.23655536941078695
4764,0.5966135458167319,0.1594048884165784,0.8627450980392156,0.2927843596521251,1,4,2,1,4,0.3917091985818366
4765,0.5976095617529875,0.1594048884165784,0.7254901960784313,0.2717535185421916,1,4,2,1,4,0.24269814677731463
4766,0.5966135458167319,0.15834218916046794,0.8235294117647058,0.2443309512125723,1,4,2,1,4,0.20881546992896202
4767,0.595617529880478,0.15834218916046794,0.7058823529411764,0.22103207821823417,1,2,3,1,4,0.33369696497448087
4768,0.5966135458167319,0.1594048884165784,0.6470588235294117,0.2284547280217401,1,4,3,1,4,0.20180257399254556
4769,0.5976095617529875,0.1594048884165784,0.7843137254901961,0.31835126453086793,1,3,2,1,4,0.2550096751990234
4770,0.5976095617529875,0.15834218916046794,0.8431372549019608,0.19773320522389598,1,4,2,1,4,0.1818288074180855
4771,0.5976095617529875,0.1594048884165784,0.8627450980392156,0.2536092634669548,1,4,2,0,3,0.26786665108245356
4772,0.5986055776892414,0.1594048884165784,0.8039215686274509,0.322474958866149,1,4,2,1,4,0.272736717704965
4773,0.5986055776892414,0.15834218916046794,0.9215686274509803,0.21402179784825628,1,4,2,0,4,0.15041363099180532
4774,0.5986055776892414,0.1594048884165784,0.8039215686274509,0.24659898309697692,1,4,2,1,4,0.1871274399033779
4775,0.5976095617529875,0.15834218916046794,0.6666666666666666,0.2538154481837188,1,4,2,1,4,0.19156894066310834
4776,0.599601593625497,0.1594048884165784,0.6274509803921569,0.3020626719065076,1,4,2,1,4,0.271788678069116
4777,0.599601593625497,0.15834218916046794,0.6274509803921569,0.3482480484616558,1,3,2,1,3,0.1607511590758562
4778,0.599601593625497,0.1594048884165784,0.9215686274509803,0.4868041781271005,1,5,3,1,5,0.2763730341164401
4779,0.6005976095617527,0.1594048884165784,0.9019607843137254,0.28061946136304594,1,3,2,1,3,0.17316658225217857
4780,0.6005976095617527,0.1594048884165784,0.8039215686274509,0.3171141562302836,1,4,3,1,4,0.1981792444253971
4781,0.6005976095617527,0.1594048884165784,0.8431372549019608,0.333608933571408,1,4,2,1,4,0.30720380254801893
4782,0.6005976095617527,0.15834218916046794,0.6666666666666666,0.20412493144358168,1,3,2,1,3,0.20839989091050773
4783,0.599601593625497,0.15834218916046794,0.7450980392156862,0.2525783398831345,1,3,2,1,4,0.18206257061596606
4784,0.6005976095617527,0.15834218916046794,0.9019607843137254,0.4292786421499293,1,5,2,1,5,0.3263983584628771
4785,0.6005976095617527,0.15834218916046794,0.9607843137254901,0.2325784223570212,1,5,3,1,5,0.31132063219958184
4786,0.6005976095617527,0.15834218916046794,0.9019607843137254,0.21958878520088576,1,3,2,1,3,0.3471643225412657
4787,0.6005976095617527,0.15727948990435747,0.9999999999999999,0.23113512933967284,1,4,3,1,4,0.27400942844898124
4788,0.6005976095617527,0.15727948990435747,0.9803921568627451,0.24412476649580828,1,4,3,1,4,0.1987636524200985
4789,0.6005976095617527,0.15727948990435747,0.9019607843137254,0.20453730087710978,1,4,3,1,4,0.19536109920650382
4790,0.599601593625497,0.15727948990435747,0.8627450980392156,0.21278468954767196,1,4,2,1,4,0.17901066219919226
4791,0.599601593625497,0.15727948990435747,0.8823529411764706,0.22824854330497607,1,3,2,1,4,0.22051661666731606
4792,0.599601593625497,0.15834218916046794,0.8823529411764706,0.22680525028762766,1,3,2,1,3,0.1484396306541474
4793,0.5986055776892414,0.15727948990435747,0.9215686274509803,0.3422686916754982,1,5,2,1,5,0.4833573589953378
4794,0.5986055776892414,0.15727948990435747,0.8431372549019608,0.2925781749353611,1,5,2,0,4,0.39425462006986933
4795,0.5976095617529875,0.15834218916046794,0.9411764705882353,0.22474340311998714,1,4,2,1,5,0.1805301229854158
4796,0.5976095617529875,0.15834218916046794,0.8235294117647058,0.22330011010263873,1,4,3,1,4,0.22433474889936497
4797,0.5976095617529875,0.15727948990435747,0.9999999999999999,0.24680516781374096,1,4,2,0,3,0.3571512058284958
4798,0.5976095617529875,0.15834218916046794,0.8039215686274509,0.2276299891546839,1,3,3,1,4,0.1938805989532604
4799,0.5966135458167319,0.15834218916046794,0.6862745098039215,0.26556797703926993,1,3,3,1,3,0.21201023363332946
4800,0.5966135458167319,0.15834218916046794,0.7647058823529411,0.2030940078597614,1,3,3,1,3,0.1729458058986247
4801,0.5966135458167319,0.15834218916046794,0.7254901960784313,0.21649601444942496,1,3,3,1,4,0.22556849911040125
4802,0.5966135458167319,0.15834218916046794,0.6666666666666666,0.22866091273850414,1,3,3,1,3,0.1487383280736614
4803,0.5966135458167319,0.15834218916046794,0.7254901960784313,0.21793930746677334,1,3,3,1,3,0.20623108790794928
4804,0.595617529880478,0.15834218916046794,0.8235294117647058,0.25958862025311236,1,4,2,0,4,0.3719042609836236
4805,0.5986055776892414,0.15834218916046794,0.8823529411764706,0.24556805951315663,1,4,2,1,5,0.25252918793262424
4806,0.5986055776892414,0.15727948990435747,0.9411764705882353,0.250722677432258,1,4,2,0,4,0.2617758210932326
4807,0.5986055776892414,0.15727948990435747,0.9607843137254901,0.23773304027612258,1,4,2,1,4,0.3434111245308503
4808,0.5986055776892414,0.15834218916046794,0.9411764705882353,0.23752685555935854,1,4,2,1,4,0.38060544668251073
4809,0.5986055776892414,0.15834218916046794,0.9019607843137254,0.22680525028762766,1,3,2,1,3,0.10967390033895666
4810,0.5966135458167319,0.15727948990435747,0.8235294117647058,0.360206762033971,1,4,2,1,4,0.15792002701263622
4811,0.595617529880478,0.15834218916046794,0.7843137254901961,0.35752636071603827,1,5,2,0,4,0.451072063999169
4812,0.595617529880478,0.15727948990435747,0.8431372549019608,0.3674232271207129,1,4,2,1,5,0.27473669173127635
4813,0.6045816733067717,0.16046758767268843,0.6666666666666666,0.2835060473977427,1,1,3,1,2,0.13721899715588112
4814,0.6045816733067717,0.1594048884165784,0.7450980392156862,0.2853617098486192,1,2,4,1,2,0.21684133972286077
4815,0.6035856573705161,0.1594048884165784,0.7843137254901961,0.2422691040449318,1,2,4,1,2,0.20542590355969406
4816,0.6035856573705161,0.16046758767268843,0.7647058823529411,0.26556797703926993,1,2,4,1,2,0.17625745120193248
4817,0.6035856573705161,0.1594048884165784,0.9215686274509803,0.22412484896969498,1,2,3,1,2,0.25142530616485503
4818,0.6025896414342622,0.1594048884165784,0.9607843137254901,0.3402068445078577,1,3,4,1,3,0.15877715873819823
4819,0.6025896414342622,0.16046758767268843,0.9803921568627451,0.30412451907414817,1,3,4,1,3,0.2506201218165999
4820,0.6025896414342622,0.16046758767268843,0.7450980392156862,0.22041352406794196,1,1,3,1,2,0.10112855677198998
4821,0.6015936254980065,0.16046758767268843,0.7254901960784313,0.3620624244848475,1,3,4,1,4,0.18619238711185573
4822,0.6015936254980065,0.16046758767268843,0.6666666666666666,0.44164972515577255,1,3,2,1,3,0.20990636485240458
4823,0.6015936254980065,0.16046758767268843,0.49019607843137253,0.9999979381528323,1,2,3,1,2,0.2407371332839834
4824,0.6015936254980065,0.1594048884165784,0.6274509803921569,0.39855711935208515,1,3,3,1,3,0.24738639757925227
4825,0.6015936254980065,0.1594048884165784,0.5490196078431372,0.4115467565082206,1,3,3,1,3,0.2033609953117492
4826,0.6015936254980065,0.15834218916046794,0.5490196078431372,0.27835142947864133,1,2,2,1,3,0.04353190218308854
4827,0.6005976095617527,0.15834218916046794,0.588235294117647,0.4387631391210758,1,4,2,1,5,0.18872482175556168
4828,0.6015936254980065,0.1594048884165784,0.9999999999999999,0.4527836998610315,1,4,2,0,3,0.2705679147024065
4829,0.6025896414342622,0.1594048884165784,0.45098039215686275,0.32989760866965495,1,3,3,1,3,0.15727068479630138
4830,0.6025896414342622,0.1594048884165784,0.7058823529411764,0.27835142947864133,1,3,4,1,3,0.19559486240438437
4831,0.6015936254980065,0.1594048884165784,0.7058823529411764,0.3202069269817444,1,3,3,1,3,0.1645563044635784
4832,0.6035856573705161,0.1594048884165784,0.8431372549019608,0.2639184993051575,1,3,3,1,3,0.20007532369709494
4833,0.6025896414342622,0.15834218916046794,0.7843137254901961,0.30412451907414817,1,3,4,1,4,0.16624459422604906
4834,0.6025896414342622,0.1594048884165784,0.6666666666666666,0.28412460154803487,1,3,4,1,3,0.21452968143270876
4835,0.6035856573705161,0.1594048884165784,0.588235294117647,0.23319697650731336,1,2,4,1,2,0.2148413656965494
4836,0.6035856573705161,0.1594048884165784,0.6078431372549019,0.22680525028762766,1,2,3,0,2,0.21391929974935395
4837,0.6035856573705161,0.15834218916046794,0.8039215686274509,0.2503103079987299,1,3,3,1,3,0.18399761042064394
4838,0.6045816733067717,0.15834218916046794,0.8627450980392156,0.2816503849468662,1,3,4,1,3,0.20355579797664966
4839,0.6035856573705161,0.15834218916046794,0.8039215686274509,0.33855736677374526,1,2,2,1,3,0.10228438591706604
4840,0.6035856573705161,0.15834218916046794,0.5490196078431372,0.5016494777341125,1,2,2,1,2,0.06779132738535865
4841,0.6035856573705161,0.15834218916046794,0.7254901960784313,0.24783609139756124,1,3,4,0,3,0.2058284957338217
4842,0.6035856573705161,0.15834218916046794,0.411764705882353,0.3171141562302836,1,2,2,1,3,0.03212945286424852
4843,0.6035856573705161,0.15834218916046794,0.5098039215686274,0.21567127558236873,1,3,3,1,3,0.2123478915858236
4844,0.6015936254980065,0.15834218916046794,0.8823529411764706,0.2484546455478534,1,4,2,1,4,0.1980623628264568
4845,0.6015936254980065,0.15834218916046794,0.9999999999999999,0.24165054989463963,1,4,3,1,4,0.30254152543473467
4846,0.6015936254980065,0.15727948990435747,0.9999999999999999,0.19876412880771624,1,4,2,0,3,0.25325645121491935
4847,0.6015936254980065,0.15727948990435747,0.8431372549019608,0.1872177846689292,1,4,3,1,5,0.12614121894520855
4848,0.6015936254980065,0.15727948990435747,0.8627450980392156,0.17134156147809698,1,5,2,1,5,0.25350320125712655
4849,0.6015936254980065,0.15727948990435747,0.9999999999999999,0.17196011562838917,1,4,2,1,4,0.09655718756899265
4850,0.6025896414342622,0.15834218916046794,0.9019607843137254,0.27402155042659615,1,4,3,1,4,0.21521798418202362
4851,0.6025896414342622,0.15834218916046794,0.7647058823529411,0.27835142947864133,1,4,3,1,4,0.2873469175724991
4852,0.6015936254980065,0.15834218916046794,0.9019607843137254,0.254434002334011,1,3,3,1,5,0.09481695042921523
4853,0.6025896414342622,0.15834218916046794,0.7058823529411764,0.3556706982651618,1,3,3,1,3,0.1761665432916456
4854,0.6015936254980065,0.15834218916046794,0.6470588235294117,0.29195962078506893,1,3,2,1,4,0.21004922013999824
4855,0.6015936254980065,0.15727948990435747,0.43137254901960786,0.23113512933967284,1,4,3,1,4,0.10633628134699552
